S1,Sample Start Date,Tracking Start Date,Tracking End Date
204,20110101,20110501,20110601
205,20110201,20110601,20110701
206,20110301,20110701,20110801
207,20110401,20110801,20110901
208,20110501,20110901,20111001
209,20110601,20111001,20111101
210,20110701,20111101,20111201
211,20110801,20111201,20120101
212,20110901,20120101,20120201
213,20111001,20120201,20120301
214,20111101,20120301,20120401
215,20111201,20120401,20120501
216,20120101,20120501,20120601
217,20120201,20120601,20120701
218,20120301,20120701,20120801
219,20120401,20120801,20120901
220,20120501,20120901,20121001
221,20120601,20121001,20121101
222,20120701,20121101,20121201
223,20120801,20121201,20130101
224,20120901,20130101,20130201
225,20121001,20130201,20130301
226,20121101,20130301,20130401
227,20121201,20130401,20130501
228,20130101,20130501,20130601
229,20130201,20130601,20130701
230,20130301,20130701,20130801
231,20130401,20130801,20130901
232,20130501,20130901,20131001
233,20130601,20131001,20131101
234,20130701,20131101,20131201
235,20130801,20131201,20140101
236,20130901,20140101,20140201
237,20131001,20140201,20140301
238,20131101,20140301,20140401
239,20131201,20140401,20140501
240,20140101,20140501,20140601
241,20140201,20140601,20140701
242,20140301,20140701,20140801
243,20140401,20140801,20140901
244,20140501,20140901,20141001
245,20140601,20141001,20141101
246,20140701,20141101,20141201
247,20140801,20141201,20150101
248,20140901,20150101,20150201
249,20141001,20150201,20150301
250,20141101,20150301,20150401
251,20141201,20150401,20150501
252,20150101,20150501,20150601
253,20150201,20150601,20150701
254,20150301,20150701,20150801
255,20150401,20150801,20150901
256,20150501,20150901,20151001
257,20150601,20151001,20151101
258,20150701,20151101,20151201
259,20150801,20151201,20160101
S5,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19940601,19940701
1,19940201,19940701,19940801
2,19940301,19940801,19940901
3,19940401,19940901,19941001
4,19940501,19941001,19941101
5,19940601,19941101,19941201
6,19940701,19941201,19950101
7,19940801,19950101,19950201
8,19940901,19950201,19950301
9,19941001,19950301,19950401
10,19941101,19950401,19950501
11,19941201,19950501,19950601
12,19950101,19950601,19950701
13,19950201,19950701,19950801
14,19950301,19950801,19950901
15,19950401,19950901,19951001
16,19950501,19951001,19951101
17,19950601,19951101,19951201
18,19950701,19951201,19960101
19,19950801,19960101,19960201
20,19950901,19960201,19960301
21,19951001,19960301,19960401
22,19951101,19960401,19960501
23,19951201,19960501,19960601
24,19960101,19960601,19960701
25,19960201,19960701,19960801
26,19960301,19960801,19960901
27,19960401,19960901,19961001
28,19960501,19961001,19961101
29,19960601,19961101,19961201
30,19960701,19961201,19970101
31,19960801,19970101,19970201
32,19960901,19970201,19970301
33,19961001,19970301,19970401
34,19961101,19970401,19970501
35,19961201,19970501,19970601
36,19970101,19970601,19970701
37,19970201,19970701,19970801
38,19970301,19970801,19970901
39,19970401,19970901,19971001
40,19970501,19971001,19971101
41,19970601,19971101,19971201
42,19970701,19971201,19980101
43,19970801,19980101,19980201
44,19970901,19980201,19980301
45,19971001,19980301,19980401
46,19971101,19980401,19980501
47,19971201,19980501,19980601
48,19980101,19980601,19980701
49,19980201,19980701,19980801
50,19980301,19980801,19980901
51,19980401,19980901,19981001
52,19980501,19981001,19981101
53,19980601,19981101,19981201
54,19980701,19981201,19990101
55,19980801,19990101,19990201
56,19980901,19990201,19990301
57,19981001,19990301,19990401
58,19981101,19990401,19990501
59,19981201,19990501,19990601
60,19990101,19990601,19990701
61,19990201,19990701,19990801
62,19990301,19990801,19990901
63,19990401,19990901,19991001
64,19990501,19991001,19991101
65,19990601,19991101,19991201
66,19990701,19991201,20000101
67,19990801,20000101,20000201
68,19990901,20000201,20000301
69,19991001,20000301,20000401
70,19991101,20000401,20000501
71,19991201,20000501,20000601
72,20000101,20000601,20000701
73,20000201,20000701,20000801
74,20000301,20000801,20000901
75,20000401,20000901,20001001
76,20000501,20001001,20001101
77,20000601,20001101,20001201
78,20000701,20001201,20010101
79,20000801,20010101,20010201
80,20000901,20010201,20010301
81,20001001,20010301,20010401
82,20001101,20010401,20010501
83,20001201,20010501,20010601
84,20010101,20010601,20010701
85,20010201,20010701,20010801
86,20010301,20010801,20010901
87,20010401,20010901,20011001
88,20010501,20011001,20011101
89,20010601,20011101,20011201
90,20010701,20011201,20020101
91,20010801,20020101,20020201
92,20010901,20020201,20020301
93,20011001,20020301,20020401
94,20011101,20020401,20020501
95,20011201,20020501,20020601
96,20020101,20020601,20020701
97,20020201,20020701,20020801
98,20020301,20020801,20020901
99,20020401,20020901,20021001
100,20020501,20021001,20021101
101,20020601,20021101,20021201
102,20020701,20021201,20030101
103,20020801,20030101,20030201
104,20020901,20030201,20030301
105,20021001,20030301,20030401
106,20021101,20030401,20030501
107,20021201,20030501,20030601
108,20030101,20030601,20030701
109,20030201,20030701,20030801
110,20030301,20030801,20030901
111,20030401,20030901,20031001
112,20030501,20031001,20031101
113,20030601,20031101,20031201
114,20030701,20031201,20040101
115,20030801,20040101,20040201
116,20030901,20040201,20040301
117,20031001,20040301,20040401
118,20031101,20040401,20040501
119,20031201,20040501,20040601
120,20040101,20040601,20040701
121,20040201,20040701,20040801
122,20040301,20040801,20040901
123,20040401,20040901,20041001
124,20040501,20041001,20041101
125,20040601,20041101,20041201
126,20040701,20041201,20050101
127,20040801,20050101,20050201
128,20040901,20050201,20050301
129,20041001,20050301,20050401
130,20041101,20050401,20050501
131,20041201,20050501,20050601
132,20050101,20050601,20050701
133,20050201,20050701,20050801
134,20050301,20050801,20050901
135,20050401,20050901,20051001
136,20050501,20051001,20051101
137,20050601,20051101,20051201
138,20050701,20051201,20060101
139,20050801,20060101,20060201
140,20050901,20060201,20060301
141,20051001,20060301,20060401
142,20051101,20060401,20060501
143,20051201,20060501,20060601
144,20060101,20060601,20060701
145,20060201,20060701,20060801
146,20060301,20060801,20060901
147,20060401,20060901,20061001
148,20060501,20061001,20061101
149,20060601,20061101,20061201
150,20060701,20061201,20070101
151,20060801,20070101,20070201
152,20060901,20070201,20070301
153,20061001,20070301,20070401
154,20061101,20070401,20070501
155,20061201,20070501,20070601
156,20070101,20070601,20070701
157,20070201,20070701,20070801
158,20070301,20070801,20070901
159,20070401,20070901,20071001
160,20070501,20071001,20071101
161,20070601,20071101,20071201
162,20070701,20071201,20080101
163,20070801,20080101,20080201
164,20070901,20080201,20080301
165,20071001,20080301,20080401
166,20071101,20080401,20080501
167,20071201,20080501,20080601
168,20080101,20080601,20080701
169,20080201,20080701,20080801
170,20080301,20080801,20080901
171,20080401,20080901,20081001
172,20080501,20081001,20081101
173,20080601,20081101,20081201
174,20080701,20081201,20090101
175,20080801,20090101,20090201
176,20080901,20090201,20090301
177,20081001,20090301,20090401
178,20081101,20090401,20090501
179,20081201,20090501,20090601
180,20090101,20090601,20090701
181,20090201,20090701,20090801
182,20090301,20090801,20090901
183,20090401,20090901,20091001
184,20090501,20091001,20091101
185,20090601,20091101,20091201
186,20090701,20091201,20100101
187,20090801,20100101,20100201
188,20090901,20100201,20100301
189,20091001,20100301,20100401
190,20091101,20100401,20100501
191,20091201,20100501,20100601
192,20100101,20100601,20100701
193,20100201,20100701,20100801
194,20100301,20100801,20100901
195,20100401,20100901,20101001
196,20100501,20101001,20101101
197,20100601,20101101,20101201
198,20100701,20101201,20110101
199,20100801,20110101,20110201
200,20100901,20110201,20110301
201,20101001,20110301,20110401
202,20101101,20110401,20110501
203,20101201,20110501,20110601
204,20110101,20110601,20110701
205,20110201,20110701,20110801
206,20110301,20110801,20110901
207,20110401,20110901,20111001
208,20110501,20111001,20111101
209,20110601,20111101,20111201
210,20110701,20111201,20120101
211,20110801,20120101,20120201
212,20110901,20120201,20120301
213,20111001,20120301,20120401
214,20111101,20120401,20120501
215,20111201,20120501,20120601
216,20120101,20120601,20120701
217,20120201,20120701,20120801
218,20120301,20120801,20120901
219,20120401,20120901,20121001
220,20120501,20121001,20121101
221,20120601,20121101,20121201
222,20120701,20121201,20130101
223,20120801,20130101,20130201
224,20120901,20130201,20130301
225,20121001,20130301,20130401
226,20121101,20130401,20130501
227,20121201,20130501,20130601
228,20130101,20130601,20130701
229,20130201,20130701,20130801
230,20130301,20130801,20130901
231,20130401,20130901,20131001
232,20130501,20131001,20131101
233,20130601,20131101,20131201
234,20130701,20131201,20140101
235,20130801,20140101,20140201
236,20130901,20140201,20140301
237,20131001,20140301,20140401
238,20131101,20140401,20140501
239,20131201,20140501,20140601
240,20140101,20140601,20140701
241,20140201,20140701,20140801
242,20140301,20140801,20140901
243,20140401,20140901,20141001
244,20140501,20141001,20141101
245,20140601,20141101,20141201
246,20140701,20141201,20150101
247,20140801,20150101,20150201
248,20140901,20150201,20150301
249,20141001,20150301,20150401
250,20141101,20150401,20150501
251,20141201,20150501,20150601
252,20150101,20150601,20150701
253,20150201,20150701,20150801
254,20150301,20150801,20150901
255,20150401,20150901,20151001
256,20150501,20151001,20151101
257,20150601,20151101,20151201
258,20150701,20151201,20160101
S6,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19940701,19940801
1,19940201,19940801,19940901
2,19940301,19940901,19941001
3,19940401,19941001,19941101
4,19940501,19941101,19941201
5,19940601,19941201,19950101
6,19940701,19950101,19950201
7,19940801,19950201,19950301
8,19940901,19950301,19950401
9,19941001,19950401,19950501
10,19941101,19950501,19950601
11,19941201,19950601,19950701
12,19950101,19950701,19950801
13,19950201,19950801,19950901
14,19950301,19950901,19951001
15,19950401,19951001,19951101
16,19950501,19951101,19951201
17,19950601,19951201,19960101
18,19950701,19960101,19960201
19,19950801,19960201,19960301
20,19950901,19960301,19960401
21,19951001,19960401,19960501
22,19951101,19960501,19960601
23,19951201,19960601,19960701
24,19960101,19960701,19960801
25,19960201,19960801,19960901
26,19960301,19960901,19961001
27,19960401,19961001,19961101
28,19960501,19961101,19961201
29,19960601,19961201,19970101
30,19960701,19970101,19970201
31,19960801,19970201,19970301
32,19960901,19970301,19970401
33,19961001,19970401,19970501
34,19961101,19970501,19970601
35,19961201,19970601,19970701
36,19970101,19970701,19970801
37,19970201,19970801,19970901
38,19970301,19970901,19971001
39,19970401,19971001,19971101
40,19970501,19971101,19971201
41,19970601,19971201,19980101
42,19970701,19980101,19980201
43,19970801,19980201,19980301
44,19970901,19980301,19980401
45,19971001,19980401,19980501
46,19971101,19980501,19980601
47,19971201,19980601,19980701
48,19980101,19980701,19980801
49,19980201,19980801,19980901
50,19980301,19980901,19981001
51,19980401,19981001,19981101
52,19980501,19981101,19981201
53,19980601,19981201,19990101
54,19980701,19990101,19990201
55,19980801,19990201,19990301
56,19980901,19990301,19990401
57,19981001,19990401,19990501
58,19981101,19990501,19990601
59,19981201,19990601,19990701
60,19990101,19990701,19990801
61,19990201,19990801,19990901
62,19990301,19990901,19991001
63,19990401,19991001,19991101
64,19990501,19991101,19991201
65,19990601,19991201,20000101
66,19990701,20000101,20000201
67,19990801,20000201,20000301
68,19990901,20000301,20000401
69,19991001,20000401,20000501
70,19991101,20000501,20000601
71,19991201,20000601,20000701
72,20000101,20000701,20000801
73,20000201,20000801,20000901
74,20000301,20000901,20001001
75,20000401,20001001,20001101
76,20000501,20001101,20001201
77,20000601,20001201,20010101
78,20000701,20010101,20010201
79,20000801,20010201,20010301
80,20000901,20010301,20010401
81,20001001,20010401,20010501
82,20001101,20010501,20010601
83,20001201,20010601,20010701
84,20010101,20010701,20010801
85,20010201,20010801,20010901
86,20010301,20010901,20011001
87,20010401,20011001,20011101
88,20010501,20011101,20011201
89,20010601,20011201,20020101
90,20010701,20020101,20020201
91,20010801,20020201,20020301
92,20010901,20020301,20020401
93,20011001,20020401,20020501
94,20011101,20020501,20020601
95,20011201,20020601,20020701
96,20020101,20020701,20020801
97,20020201,20020801,20020901
98,20020301,20020901,20021001
99,20020401,20021001,20021101
100,20020501,20021101,20021201
101,20020601,20021201,20030101
102,20020701,20030101,20030201
103,20020801,20030201,20030301
104,20020901,20030301,20030401
105,20021001,20030401,20030501
106,20021101,20030501,20030601
107,20021201,20030601,20030701
108,20030101,20030701,20030801
109,20030201,20030801,20030901
110,20030301,20030901,20031001
111,20030401,20031001,20031101
112,20030501,20031101,20031201
113,20030601,20031201,20040101
114,20030701,20040101,20040201
115,20030801,20040201,20040301
116,20030901,20040301,20040401
117,20031001,20040401,20040501
118,20031101,20040501,20040601
119,20031201,20040601,20040701
120,20040101,20040701,20040801
121,20040201,20040801,20040901
122,20040301,20040901,20041001
123,20040401,20041001,20041101
124,20040501,20041101,20041201
125,20040601,20041201,20050101
126,20040701,20050101,20050201
127,20040801,20050201,20050301
128,20040901,20050301,20050401
129,20041001,20050401,20050501
130,20041101,20050501,20050601
131,20041201,20050601,20050701
132,20050101,20050701,20050801
133,20050201,20050801,20050901
134,20050301,20050901,20051001
135,20050401,20051001,20051101
136,20050501,20051101,20051201
137,20050601,20051201,20060101
138,20050701,20060101,20060201
139,20050801,20060201,20060301
140,20050901,20060301,20060401
141,20051001,20060401,20060501
142,20051101,20060501,20060601
143,20051201,20060601,20060701
144,20060101,20060701,20060801
145,20060201,20060801,20060901
146,20060301,20060901,20061001
147,20060401,20061001,20061101
148,20060501,20061101,20061201
149,20060601,20061201,20070101
150,20060701,20070101,20070201
151,20060801,20070201,20070301
152,20060901,20070301,20070401
153,20061001,20070401,20070501
154,20061101,20070501,20070601
155,20061201,20070601,20070701
156,20070101,20070701,20070801
157,20070201,20070801,20070901
158,20070301,20070901,20071001
159,20070401,20071001,20071101
160,20070501,20071101,20071201
161,20070601,20071201,20080101
162,20070701,20080101,20080201
163,20070801,20080201,20080301
164,20070901,20080301,20080401
165,20071001,20080401,20080501
166,20071101,20080501,20080601
167,20071201,20080601,20080701
168,20080101,20080701,20080801
169,20080201,20080801,20080901
170,20080301,20080901,20081001
171,20080401,20081001,20081101
172,20080501,20081101,20081201
173,20080601,20081201,20090101
174,20080701,20090101,20090201
175,20080801,20090201,20090301
176,20080901,20090301,20090401
177,20081001,20090401,20090501
178,20081101,20090501,20090601
179,20081201,20090601,20090701
180,20090101,20090701,20090801
181,20090201,20090801,20090901
182,20090301,20090901,20091001
183,20090401,20091001,20091101
184,20090501,20091101,20091201
185,20090601,20091201,20100101
186,20090701,20100101,20100201
187,20090801,20100201,20100301
188,20090901,20100301,20100401
189,20091001,20100401,20100501
190,20091101,20100501,20100601
191,20091201,20100601,20100701
192,20100101,20100701,20100801
193,20100201,20100801,20100901
194,20100301,20100901,20101001
195,20100401,20101001,20101101
196,20100501,20101101,20101201
197,20100601,20101201,20110101
198,20100701,20110101,20110201
199,20100801,20110201,20110301
200,20100901,20110301,20110401
201,20101001,20110401,20110501
202,20101101,20110501,20110601
203,20101201,20110601,20110701
204,20110101,20110701,20110801
205,20110201,20110801,20110901
206,20110301,20110901,20111001
207,20110401,20111001,20111101
208,20110501,20111101,20111201
209,20110601,20111201,20120101
210,20110701,20120101,20120201
211,20110801,20120201,20120301
212,20110901,20120301,20120401
213,20111001,20120401,20120501
214,20111101,20120501,20120601
215,20111201,20120601,20120701
216,20120101,20120701,20120801
217,20120201,20120801,20120901
218,20120301,20120901,20121001
219,20120401,20121001,20121101
220,20120501,20121101,20121201
221,20120601,20121201,20130101
222,20120701,20130101,20130201
223,20120801,20130201,20130301
224,20120901,20130301,20130401
225,20121001,20130401,20130501
226,20121101,20130501,20130601
227,20121201,20130601,20130701
228,20130101,20130701,20130801
229,20130201,20130801,20130901
230,20130301,20130901,20131001
231,20130401,20131001,20131101
232,20130501,20131101,20131201
233,20130601,20131201,20140101
234,20130701,20140101,20140201
235,20130801,20140201,20140301
236,20130901,20140301,20140401
237,20131001,20140401,20140501
238,20131101,20140501,20140601
239,20131201,20140601,20140701
240,20140101,20140701,20140801
241,20140201,20140801,20140901
242,20140301,20140901,20141001
243,20140401,20141001,20141101
244,20140501,20141101,20141201
245,20140601,20141201,20150101
246,20140701,20150101,20150201
247,20140801,20150201,20150301
248,20140901,20150301,20150401
249,20141001,20150401,20150501
250,20141101,20150501,20150601
251,20141201,20150601,20150701
252,20150101,20150701,20150801
253,20150201,20150801,20150901
254,20150301,20150901,20151001
255,20150401,20151001,20151101
256,20150501,20151101,20151201
257,20150601,20151201,20160101
S7,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19940801,19940901
1,19940201,19940901,19941001
2,19940301,19941001,19941101
3,19940401,19941101,19941201
4,19940501,19941201,19950101
5,19940601,19950101,19950201
6,19940701,19950201,19950301
7,19940801,19950301,19950401
8,19940901,19950401,19950501
9,19941001,19950501,19950601
10,19941101,19950601,19950701
11,19941201,19950701,19950801
12,19950101,19950801,19950901
13,19950201,19950901,19951001
14,19950301,19951001,19951101
15,19950401,19951101,19951201
16,19950501,19951201,19960101
17,19950601,19960101,19960201
18,19950701,19960201,19960301
19,19950801,19960301,19960401
20,19950901,19960401,19960501
21,19951001,19960501,19960601
22,19951101,19960601,19960701
23,19951201,19960701,19960801
24,19960101,19960801,19960901
25,19960201,19960901,19961001
26,19960301,19961001,19961101
27,19960401,19961101,19961201
28,19960501,19961201,19970101
29,19960601,19970101,19970201
30,19960701,19970201,19970301
31,19960801,19970301,19970401
32,19960901,19970401,19970501
33,19961001,19970501,19970601
34,19961101,19970601,19970701
35,19961201,19970701,19970801
36,19970101,19970801,19970901
37,19970201,19970901,19971001
38,19970301,19971001,19971101
39,19970401,19971101,19971201
40,19970501,19971201,19980101
41,19970601,19980101,19980201
42,19970701,19980201,19980301
43,19970801,19980301,19980401
44,19970901,19980401,19980501
45,19971001,19980501,19980601
46,19971101,19980601,19980701
47,19971201,19980701,19980801
48,19980101,19980801,19980901
49,19980201,19980901,19981001
50,19980301,19981001,19981101
51,19980401,19981101,19981201
52,19980501,19981201,19990101
53,19980601,19990101,19990201
54,19980701,19990201,19990301
55,19980801,19990301,19990401
56,19980901,19990401,19990501
57,19981001,19990501,19990601
58,19981101,19990601,19990701
59,19981201,19990701,19990801
60,19990101,19990801,19990901
61,19990201,19990901,19991001
62,19990301,19991001,19991101
63,19990401,19991101,19991201
64,19990501,19991201,20000101
65,19990601,20000101,20000201
66,19990701,20000201,20000301
67,19990801,20000301,20000401
68,19990901,20000401,20000501
69,19991001,20000501,20000601
70,19991101,20000601,20000701
71,19991201,20000701,20000801
72,20000101,20000801,20000901
73,20000201,20000901,20001001
74,20000301,20001001,20001101
75,20000401,20001101,20001201
76,20000501,20001201,20010101
77,20000601,20010101,20010201
78,20000701,20010201,20010301
79,20000801,20010301,20010401
80,20000901,20010401,20010501
81,20001001,20010501,20010601
82,20001101,20010601,20010701
83,20001201,20010701,20010801
84,20010101,20010801,20010901
85,20010201,20010901,20011001
86,20010301,20011001,20011101
87,20010401,20011101,20011201
88,20010501,20011201,20020101
89,20010601,20020101,20020201
90,20010701,20020201,20020301
91,20010801,20020301,20020401
92,20010901,20020401,20020501
93,20011001,20020501,20020601
94,20011101,20020601,20020701
95,20011201,20020701,20020801
96,20020101,20020801,20020901
97,20020201,20020901,20021001
98,20020301,20021001,20021101
99,20020401,20021101,20021201
100,20020501,20021201,20030101
101,20020601,20030101,20030201
102,20020701,20030201,20030301
103,20020801,20030301,20030401
104,20020901,20030401,20030501
105,20021001,20030501,20030601
106,20021101,20030601,20030701
107,20021201,20030701,20030801
108,20030101,20030801,20030901
109,20030201,20030901,20031001
110,20030301,20031001,20031101
111,20030401,20031101,20031201
112,20030501,20031201,20040101
113,20030601,20040101,20040201
114,20030701,20040201,20040301
115,20030801,20040301,20040401
116,20030901,20040401,20040501
117,20031001,20040501,20040601
118,20031101,20040601,20040701
119,20031201,20040701,20040801
120,20040101,20040801,20040901
121,20040201,20040901,20041001
122,20040301,20041001,20041101
123,20040401,20041101,20041201
124,20040501,20041201,20050101
125,20040601,20050101,20050201
126,20040701,20050201,20050301
127,20040801,20050301,20050401
128,20040901,20050401,20050501
129,20041001,20050501,20050601
130,20041101,20050601,20050701
131,20041201,20050701,20050801
132,20050101,20050801,20050901
133,20050201,20050901,20051001
134,20050301,20051001,20051101
135,20050401,20051101,20051201
136,20050501,20051201,20060101
137,20050601,20060101,20060201
138,20050701,20060201,20060301
139,20050801,20060301,20060401
140,20050901,20060401,20060501
141,20051001,20060501,20060601
142,20051101,20060601,20060701
143,20051201,20060701,20060801
144,20060101,20060801,20060901
145,20060201,20060901,20061001
146,20060301,20061001,20061101
147,20060401,20061101,20061201
148,20060501,20061201,20070101
149,20060601,20070101,20070201
150,20060701,20070201,20070301
151,20060801,20070301,20070401
152,20060901,20070401,20070501
153,20061001,20070501,20070601
154,20061101,20070601,20070701
155,20061201,20070701,20070801
156,20070101,20070801,20070901
157,20070201,20070901,20071001
158,20070301,20071001,20071101
159,20070401,20071101,20071201
160,20070501,20071201,20080101
161,20070601,20080101,20080201
162,20070701,20080201,20080301
163,20070801,20080301,20080401
164,20070901,20080401,20080501
165,20071001,20080501,20080601
166,20071101,20080601,20080701
167,20071201,20080701,20080801
168,20080101,20080801,20080901
169,20080201,20080901,20081001
170,20080301,20081001,20081101
171,20080401,20081101,20081201
172,20080501,20081201,20090101
173,20080601,20090101,20090201
174,20080701,20090201,20090301
175,20080801,20090301,20090401
176,20080901,20090401,20090501
177,20081001,20090501,20090601
178,20081101,20090601,20090701
179,20081201,20090701,20090801
180,20090101,20090801,20090901
181,20090201,20090901,20091001
182,20090301,20091001,20091101
183,20090401,20091101,20091201
184,20090501,20091201,20100101
185,20090601,20100101,20100201
186,20090701,20100201,20100301
187,20090801,20100301,20100401
188,20090901,20100401,20100501
189,20091001,20100501,20100601
190,20091101,20100601,20100701
191,20091201,20100701,20100801
192,20100101,20100801,20100901
193,20100201,20100901,20101001
194,20100301,20101001,20101101
195,20100401,20101101,20101201
196,20100501,20101201,20110101
197,20100601,20110101,20110201
198,20100701,20110201,20110301
199,20100801,20110301,20110401
200,20100901,20110401,20110501
201,20101001,20110501,20110601
202,20101101,20110601,20110701
203,20101201,20110701,20110801
204,20110101,20110801,20110901
205,20110201,20110901,20111001
206,20110301,20111001,20111101
207,20110401,20111101,20111201
208,20110501,20111201,20120101
209,20110601,20120101,20120201
210,20110701,20120201,20120301
211,20110801,20120301,20120401
212,20110901,20120401,20120501
213,20111001,20120501,20120601
214,20111101,20120601,20120701
215,20111201,20120701,20120801
216,20120101,20120801,20120901
217,20120201,20120901,20121001
218,20120301,20121001,20121101
219,20120401,20121101,20121201
220,20120501,20121201,20130101
221,20120601,20130101,20130201
222,20120701,20130201,20130301
223,20120801,20130301,20130401
224,20120901,20130401,20130501
225,20121001,20130501,20130601
226,20121101,20130601,20130701
227,20121201,20130701,20130801
228,20130101,20130801,20130901
229,20130201,20130901,20131001
230,20130301,20131001,20131101
231,20130401,20131101,20131201
232,20130501,20131201,20140101
233,20130601,20140101,20140201
234,20130701,20140201,20140301
235,20130801,20140301,20140401
236,20130901,20140401,20140501
237,20131001,20140501,20140601
238,20131101,20140601,20140701
239,20131201,20140701,20140801
240,20140101,20140801,20140901
241,20140201,20140901,20141001
242,20140301,20141001,20141101
243,20140401,20141101,20141201
244,20140501,20141201,20150101
245,20140601,20150101,20150201
246,20140701,20150201,20150301
247,20140801,20150301,20150401
248,20140901,20150401,20150501
249,20141001,20150501,20150601
250,20141101,20150601,20150701
251,20141201,20150701,20150801
252,20150101,20150801,20150901
253,20150201,20150901,20151001
254,20150301,20151001,20151101
255,20150401,20151101,20151201
256,20150501,20151201,20160101
S8,Sample Start Date,Tracking Start Date,Tracking End Date
0,19940101,19940901,19941001
1,19940201,19941001,19941101
2,19940301,19941101,19941201
3,19940401,19941201,19950101
4,19940501,19950101,19950201
5,19940601,19950201,19950301
6,19940701,19950301,19950401
7,19940801,19950401,19950501
8,19940901,19950501,19950601
9,19941001,19950601,19950701
10,19941101,19950701,19950801
11,19941201,19950801,19950901
12,19950101,19950901,19951001
13,19950201,19951001,19951101
14,19950301,19951101,19951201
15,19950401,19951201,19960101
16,19950501,19960101,19960201
17,19950601,19960201,19960301
18,19950701,19960301,19960401
19,19950801,19960401,19960501
20,19950901,19960501,19960601
21,19951001,19960601,19960701
22,19951101,19960701,19960801
23,19951201,19960801,19960901
24,19960101,19960901,19961001
25,19960201,19961001,19961101
26,19960301,19961101,19961201
27,19960401,19961201,19970101
28,19960501,19970101,19970201
29,19960601,19970201,19970301
30,19960701,19970301,19970401
31,19960801,19970401,19970501
32,19960901,19970501,19970601
33,19961001,19970601,19970701
34,19961101,19970701,19970801
35,19961201,19970801,19970901
36,19970101,19970901,19971001
37,19970201,19971001,19971101
38,19970301,19971101,19971201
39,19970401,19971201,19980101
40,19970501,19980101,19980201
41,19970601,19980201,19980301
42,19970701,19980301,19980401
43,19970801,19980401,19980501
44,19970901,19980501,19980601
45,19971001,19980601,19980701
46,19971101,19980701,19980801
47,19971201,19980801,19980901
48,19980101,19980901,19981001
49,19980201,19981001,19981101
50,19980301,19981101,19981201
51,19980401,19981201,19990101
52,19980501,19990101,19990201
53,19980601,19990201,19990301
54,19980701,19990301,19990401
55,19980801,19990401,19990501
56,19980901,19990501,19990601
57,19981001,19990601,19990701
58,19981101,19990701,19990801
59,19981201,19990801,19990901
60,19990101,19990901,19991001
61,19990201,19991001,19991101
62,19990301,19991101,19991201
63,19990401,19991201,20000101
64,19990501,20000101,20000201
65,19990601,20000201,20000301
66,19990701,20000301,20000401
67,19990801,20000401,20000501
68,19990901,20000501,20000601
69,19991001,20000601,20000701
70,19991101,20000701,20000801
71,19991201,20000801,20000901
72,20000101,20000901,20001001
73,20000201,20001001,20001101
74,20000301,20001101,20001201
75,20000401,20001201,20010101
76,20000501,20010101,20010201
77,20000601,20010201,20010301
78,20000701,20010301,20010401
79,20000801,20010401,20010501
80,20000901,20010501,20010601
81,20001001,20010601,20010701
82,20001101,20010701,20010801
83,20001201,20010801,20010901
84,20010101,20010901,20011001
85,20010201,20011001,20011101
86,20010301,20011101,20011201
87,20010401,20011201,20020101
88,20010501,20020101,20020201
89,20010601,20020201,20020301
90,20010701,20020301,20020401
91,20010801,20020401,20020501
92,20010901,20020501,20020601
93,20011001,20020601,20020701
94,20011101,20020701,20020801
95,20011201,20020801,20020901
96,20020101,20020901,20021001
97,20020201,20021001,20021101
98,20020301,20021101,20021201
99,20020401,20021201,20030101
100,20020501,20030101,20030201
101,20020601,20030201,20030301
102,20020701,20030301,20030401
103,20020801,20030401,20030501
104,20020901,20030501,20030601
105,20021001,20030601,20030701
106,20021101,20030701,20030801
107,20021201,20030801,20030901
108,20030101,20030901,20031001
109,20030201,20031001,20031101
110,20030301,20031101,20031201
111,20030401,20031201,20040101
112,20030501,20040101,20040201
113,20030601,20040201,20040301
114,20030701,20040301,20040401
115,20030801,20040401,20040501
116,20030901,20040501,20040601
117,20031001,20040601,20040701
118,20031101,20040701,20040801
119,20031201,20040801,20040901
120,20040101,20040901,20041001
121,20040201,20041001,20041101
122,20040301,20041101,20041201
123,20040401,20041201,20050101
124,20040501,20050101,20050201
125,20040601,20050201,20050301
126,20040701,20050301,20050401
127,20040801,20050401,20050501
128,20040901,20050501,20050601
129,20041001,20050601,20050701
130,20041101,20050701,20050801
131,20041201,20050801,20050901
132,20050101,20050901,20051001
133,20050201,20051001,20051101
134,20050301,20051101,20051201
135,20050401,20051201,20060101
136,20050501,20060101,20060201
137,20050601,20060201,20060301
138,20050701,20060301,20060401
139,20050801,20060401,20060501
140,20050901,20060501,20060601
141,20051001,20060601,20060701
142,20051101,20060701,20060801
143,20051201,20060801,20060901
144,20060101,20060901,20061001
145,20060201,20061001,20061101
146,20060301,20061101,20061201
147,20060401,20061201,20070101
148,20060501,20070101,20070201
149,20060601,20070201,20070301
150,20060701,20070301,20070401
151,20060801,20070401,20070501
152,20060901,20070501,20070601
153,20061001,20070601,20070701
154,20061101,20070701,20070801
155,20061201,20070801,20070901
156,20070101,20070901,20071001
157,20070201,20071001,20071101
158,20070301,20071101,20071201
159,20070401,20071201,20080101
